administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
0.0,0.0,0.0,0.0,8.12403840463596,63.56099432828282,0.06999999999999999,0.13784048752090222,0.0,May,MACOS,Safari,Western Europe,Instagram ads,Returning_Visitor,False,False
1.0,12.675435562535908,0.0,0.0,3.4641016151377544,26.832815729997478,0.09110433579144299,0.1,0.0,Dec,Android,Google Chrome,Eastern Europe,Affiliate marketing,Returning_Visitor,True,False
1.4142135623730951,6.519202405202649,0.0,0.0,3.3166247903554,17.4928556845359,0.0,0.05477225575051661,0.0,Dec,Windows,Mozilla Firefox,North America,Facebook page,New_Visitor,False,False
1.0,9.194513524813846,0.0,0.0,4.47213595499958,14.966629547095765,0.0,0.15165750888103102,0.0,Mar,MACOS,Safari,Eastern Europe,Google search,Returning_Visitor,False,False
2.23606797749979,16.854771825806484,0.0,0.0,5.728422494044488,18.0,0.0,0.14491376746189438,0.0,Dec,Android,Google Chrome,South America,Affiliate marketing,Returning_Visitor,False,False
1.0,3.605551275463989,0.0,0.0,6.4031242374328485,27.129319932501073,0.0,0.08366600265340755,7.1693793315739685,Aug,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,True
2.0,6.541078992796219,0.0,0.0,10.344080432788601,53.31041174104736,0.06244997998398398,0.161245154965971,1.0,Dec,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
2.0,8.74642784226795,1.7320508075688772,12.489995996796797,5.0990195135927845,44.51965857910413,0.15,0.2569046515733026,0.0,May,Windows,Opera,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.4641016151377544,18.681541692269406,0.25826343140289915,0.31622776601683794,0.0,Nov,Windows,Microsoft Edge,South America,Youtube ads,Returning_Visitor,False,False
2.23606797749979,9.695359714832659,1.4142135623730951,11.0,10.908712114635714,84.79976415061542,0.11401754250991379,0.12649110640673517,0.0,May,Windows,Microsoft Edge,Western Europe,Bing search,Returning_Visitor,True,False
1.4142135623730951,3.605551275463989,0.0,0.0,3.1622776601683795,6.557438524302,0.0,0.17606816861659008,0.0,Dec,Windows,Google Chrome,Northern Africa,Google search,New_Visitor,False,False
1.5194879194699003,0.0,0.0,5.872536706949042,3.7416573867739413,34.53152308021746,0.2027313493271329,0.29154759474226505,0.0,Mar,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,True,False
0.0,0.0,1.7320508075688772,11.789826122551595,2.449489742783178,10.770329614269007,0.0,0.1816590212458495,0.0,Dec,Android,Android,Africa,Google search,New_Visitor,False,False
2.23606797749979,9.194513524813846,0.0,0.0,4.58257569495584,33.27160951922825,0.0,0.11832159566199232,4.39317652729776,Mar,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.306623862918075,50.33885179461288,0.16552945357246848,0.21447610589527216,0.0,May,Windows,Mozilla Firefox,Eastern Europe,Google search,Returning_Visitor,False,False
1.5194879194699003,0.0,0.0,0.0,3.0,29.478805945967352,0.0,0.22360679774997896,0.0,Sep,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
4.898979485566356,18.232297351129397,0.0,0.0,8.48528137423857,46.9148164229596,0.0,0.07071067811865475,7.00713921654194,Nov,Windows,Google Chrome,North America,Tik Tok ads,Returning_Visitor,False,True
0.0,0.0,1.7320508075688772,7.106335201775948,3.872983346207417,11.224972160321824,0.0,0.14832396974191325,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,13.038404810405298,0.0,0.1414213562373095,0.0,Nov,Windows,Google Chrome,North America,Youtube channel,New_Visitor,False,False
1.7320508075688772,9.565563234854496,1.4142135623730951,17.582187955428072,5.830951894845301,22.715633383201094,0.13,0.232379000772445,0.0,May,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,True,False
1.7320508075688772,2.23606797749979,0.0,0.0,9.327379053088816,36.98648401781386,0.13379088160259653,0.18708286933869708,0.0,Dec,Android,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.123105625617661,15.0,0.0,0.09486832980505137,0.0,May,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.872983346207417,29.0516780926679,0.23811761799581316,0.27748873851023215,0.0,Nov,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
1.4142135623730951,13.30413469565007,0.0,0.0,4.795831523312719,46.93612681080534,0.16401219466856726,0.19235384061671346,2.5099800796022267,May,Android,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,False,False
1.0,7.14142842854285,0.0,0.0,4.358898943540674,53.646994324006634,0.0,0.07745966692414834,5.338539126015656,Oct,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,10.770329614269007,0.1824828759089466,0.24289915602982237,0.0,Aug,Windows,Mozilla Firefox,Western Europe,Bing search,Returning_Visitor,False,False
1.0,8.330666239863412,0.0,0.0,3.0,29.49576240750525,0.0,0.05477225575051661,0.0,Oct,Windows,Google Chrome,North America,Instagram Page,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.7320508075688772,6.855654600401044,0.0,0.282842712474619,0.0,Dec,Windows,Internet Explorer,Asia,Affiliate marketing,Returning_Visitor,True,False
1.0,9.194513524813846,0.0,0.0,0.0,3.7416573867739413,0.0,0.22360679774997896,0.0,Nov,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
2.6457513110645907,9.027735042633894,0.0,0.0,6.6332495807108,28.77498913987632,0.07280109889280519,0.17320508075688773,6.316644678941502,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
2.449489742783178,24.68805379125702,1.0,5.196152422706632,8.717797887081348,35.805027579936315,0.0,0.130384048104053,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.0,1.7320508075688772,0.0,0.0,9.797958971132712,68.61486719363377,0.09848857801796104,0.10488088481701516,4.58257569495584,Nov,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,True,True
2.6457513110645907,15.176736582678108,2.0,10.488088481701515,7.3484692283495345,27.730849247724095,0.05916079783099616,0.05477225575051661,2.932575659723036,May,Windows,Mozilla Firefox,Western Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.774964387392123,40.23679907746142,0.05196152422706632,0.14491376746189438,0.0,May,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
2.0,6.745368781616021,0.0,5.872536706949042,3.7416573867739413,16.186414056238647,0.0,0.1414213562373095,0.0,Mar,MACOS,Safari,Africa,Yahoo Search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,5.0990195135927845,19.570385790780925,0.0,0.1414213562373095,0.0,Nov,Windows,Mozilla Firefox,Western Europe,Youtube channel,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,5.0,25.903667693977237,0.20322401432901577,0.25298221281347033,0.0,Nov,Android,Google Chrome,Asia,Youtube ads,Returning_Visitor,False,False
2.449489742783178,2.310122652587953,0.0,0.0,5.291502622129181,26.419689627245813,0.07745966692414834,0.08944271909999159,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.4142135623730951,13.892443989449804,0.0,0.0,3.1622776601683795,12.165525060596439,0.0,0.1,0.0,Nov,Android,Google Chrome,Western Europe,Affiliate marketing,Returning_Visitor,False,False
1.7320508075688772,10.300485425454472,0.0,0.0,5.196152422706632,26.94438717061496,0.0,0.08366600265340755,0.0,Nov,MACOS,Safari,Western Europe,Facebook ads,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,0.4472135954999579,0.0,Mar,Windows,Mozilla Firefox,Asia,Affiliate marketing,Returning_Visitor,False,False
3.4641016151377544,20.60998851770665,0.0,0.0,7.483314773547883,39.370039370059054,0.03605551275463989,0.10954451150103323,0.0,Dec,MACOS,Safari,North America,Youtube channel,New_Visitor,False,False
1.4142135623730951,9.194513524813846,1.0,7.4565407529228995,9.695359714832659,67.42403132415029,0.07071067811865475,0.05477225575051661,0.0,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,True,True
1.7320508075688772,8.426149773176359,1.4142135623730951,5.5677643628300215,4.795831523312719,20.09975124224178,0.0,0.1414213562373095,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.0,9.194513524813846,1.4142135623730951,8.703447592764606,8.48528137423857,43.94314508543966,0.0,0.06324555320336758,0.0,Nov,Windows,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
2.449489742783178,5.612486080160912,1.0,4.58257569495584,2.8284271247461903,9.899494936611665,0.16911534525287764,0.19493588689617927,0.0,May,MACOS,Safari,South America,Bing search,Returning_Visitor,True,False
1.4142135623730951,3.6193922141707713,0.0,0.0,4.47213595499958,30.099833886584822,0.0,0.11401754250991379,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.0,11.575836902790225,0.0,0.0,4.898979485566356,47.45524207081869,0.0,0.1224744871391589,5.612486080160912,May,MACOS,Safari,North America,Google search,New_Visitor,True,True
0.0,0.0,0.0,0.0,10.862780491200215,74.9933330370107,0.08306623862918075,0.13784048752090222,0.0,May,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.6457513110645907,41.6293165929973,0.13601470508735444,0.2,0.0,Dec,MACOS,Samsung Internet,Western Europe,Direct Traffic,Returning_Visitor,False,False
2.449489742783178,9.194513524813846,0.0,0.0,7.54983443527075,51.61395160225576,0.08485281374238571,0.1341640786499874,1.70293863659264,Nov,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.872983346207417,22.40535650240808,0.10677078252031312,0.20493901531919198,0.0,Dec,Windows,Google Chrome,North America,Tik Tok ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,11.445523142259598,0.0,0.22360679774997896,0.0,Nov,Windows,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.4142135623730951,6.244997998398398,0.0,0.31622776601683794,0.0,Dec,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
2.23606797749979,13.257073583562851,1.4142135623730951,8.12403840463596,3.1622776601683795,10.44030650891055,0.0,0.1224744871391589,0.0,Dec,Android,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.0,9.327379053088816,0.0,0.0,4.242640687119285,21.95449840010015,0.0,0.17029386365926402,4.743416490252569,May,Windows,Google Chrome,Northern Africa,Bing search,Returning_Visitor,False,True
2.23606797749979,5.477225575051661,0.0,0.0,3.3166247903554,28.407745422683583,0.0,0.19748417658131498,0.0,May,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,False,False
2.23606797749979,13.251792331605563,0.0,0.0,6.48074069840786,28.861739379323623,0.09746794344808964,0.1341640786499874,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.4641016151377544,39.774363602702685,0.0,0.08944271909999159,0.0,Oct,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
1.4142135623730951,8.259338147817898,1.0,6.6332495807108,0.0,0.0,0.0,0.2588435821108957,0.0,May,Windows,Google Chrome,South America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.6457513110645907,9.797958971132712,0.0,0.2588435821108957,0.0,Nov,Windows,Microsoft Edge,Southern Africa,Facebook ads,Returning_Visitor,False,False
1.7320508075688772,6.340346993658944,0.0,0.0,5.5677643628300215,28.319604517012593,0.0,0.12649110640673517,2.792848008753788,Aug,Windows,Google Chrome,South America,Bing search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,26.38181191654584,0.0,0.19235384061671346,0.0,May,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.1622776601683795,16.186414056238647,0.24310491562286435,0.3082207001484488,0.0,Feb,Windows,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.728422494044488,0.0,0.4472135954999579,0.4472135954999579,0.0,Mar,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
2.0,10.816653826391969,0.0,0.0,4.898979485566356,36.02776706930364,0.1,0.15491933384829668,0.0,Sep,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
3.0,13.407087677791923,0.0,0.0,4.0,32.46536616149585,0.0,0.08366600265340755,2.7386127875258306,Nov,Windows,Microsoft Edge,Africa,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.23606797749979,4.58257569495584,0.1915724406066802,0.23874672772626646,0.0,Mar,MACOS,Google Chrome,Asia,Google search,Returning_Visitor,True,False
1.7320508075688772,19.924858845171276,0.0,5.872536706949042,3.605551275463989,22.93468988235943,0.0,0.10488088481701516,0.0,May,MACOS,Safari,Western Europe,Google search,New_Visitor,False,False
0.0,0.0,0.0,0.0,6.4031242374328485,30.099833886584822,0.09110433579144299,0.1224744871391589,0.0,Nov,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
2.0,18.30482632258498,0.0,0.0,3.605551275463989,21.702534414210707,0.0,0.044721359549995794,5.974947698515862,May,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.4142135623730951,11.269427669584644,0.0,0.31622776601683794,0.0,Feb,MACOS,Safari,Eastern Europe,Bing search,Returning_Visitor,True,False
3.0,15.819987357769916,2.6457513110645907,25.524498036200438,11.489125293076057,83.42062095189654,0.034641016151377546,0.10954451150103323,3.3763886032268267,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
2.23606797749979,7.893562777985617,1.0,4.898979485566356,4.898979485566356,19.672315572906,0.0,0.05477225575051661,0.0,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
1.4142135623730951,3.3166247903554,0.0,0.0,4.0,30.23243291566195,0.15968719422671313,0.18973665961010275,4.69041575982343,Mar,Android,Android,Oceania,Facebook ads,Returning_Visitor,False,True
2.6457513110645907,21.90509834034077,0.0,0.0,7.3484692283495345,32.341923257592455,0.0,0.08944271909999159,3.0983866769659336,May,Windows,Microsoft Edge,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.1622776601683795,18.76166303929372,0.22360679774997896,0.2720294101747089,0.0,Dec,MACOS,Safari,North America,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.4142135623730951,5.291502622129181,0.16,0.408656334834051,0.0,Feb,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
1.7320508075688772,7.286974680894672,1.4142135623730951,6.18465843842649,3.4641016151377544,11.445523142259598,0.1649242250247064,0.1673320053068151,0.0,Sep,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
2.0,9.194513524813846,0.0,0.0,3.872983346207417,27.54995462791182,0.0,0.1,0.0,Aug,MACOS,Safari,South America,Instagram Page,New_Visitor,True,False
1.4142135623730951,4.924428900898052,0.0,0.0,5.916079783099616,28.035691537752374,0.0,0.130384048104053,0.0,Nov,Windows,Microsoft Edge,Africa,Google search,Returning_Visitor,False,False
1.7320508075688772,11.867322077874181,0.0,0.0,3.872983346207417,18.788294228055936,0.0,0.1,0.0,May,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,True,False
0.0,9.194513524813846,0.0,0.0,5.656854249492381,34.17601498127012,0.0,0.07071067811865475,0.0,Aug,Android,Google Chrome,South America,Instagram ads,New_Visitor,False,False
2.23606797749979,9.194513524813846,0.0,0.0,3.1622776601683795,14.2828568570857,0.14730919862656236,0.22360679774997896,0.0,Mar,Windows,Microsoft Edge,Africa,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.898979485566356,32.7566787083184,0.0,0.06324555320336758,9.316651759081692,May,Windows,Mozilla Firefox,North America,Google search,New_Visitor,False,True
0.0,0.0,0.0,0.0,1.4142135623730951,12.409673645990857,0.0,0.3646916505762094,0.0,June,Windows,Internet Explorer,South America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.6457513110645907,20.615528128088304,0.0,0.2073644135332772,0.0,May,Windows,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,False,False
2.8284271247461903,20.77257807784099,1.0,7.238784428341543,11.661903789690601,71.43528539874394,0.0469041575982343,0.1,3.7013511046643495,Nov,Android,Google Chrome,Asia,Google search,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,2.8284271247461903,26.739483914241877,0.07416198487095663,0.1673320053068151,0.0,Feb,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
1.5194879194699003,0.0,0.0,0.0,2.23606797749979,8.774964387392123,0.0,0.282842712474619,0.0,Mar,Windows,Google Chrome,North America,Instagram ads,New_Visitor,False,False
2.0,9.472767986708003,0.0,0.0,5.196152422706632,28.53068523537421,0.18708286933869708,0.2720294101747089,0.0,Nov,Windows,Internet Explorer,North America,Facebook ads,Returning_Visitor,True,False
0.0,9.194513524813846,0.0,0.0,3.4641016151377544,16.673332000533065,0.11180339887498948,0.28809720581775866,0.0,May,Android,Google Chrome,North America,Bing search,Returning_Visitor,True,False
3.4641016151377544,28.48420615007552,2.0,13.142805381652732,10.198039027185569,65.66582063752801,0.0,0.08366600265340755,0.0,Dec,Windows,Google Chrome,Africa,Youtube channel,Returning_Visitor,False,False
2.449489742783178,13.322912594474229,0.0,0.0,5.0,26.664583251946766,0.0,0.06324555320336758,0.0,Dec,MACOS,Safari,South America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,0.4472135954999579,0.0,Jul,Windows,Microsoft Edge,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.7416573867739413,14.035668847618199,0.2080865204668481,0.29154759474226505,0.0,Dec,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
1.4142135623730951,4.795831523312719,0.0,0.0,6.0,41.71330722922842,0.17175564037317667,0.1816590212458495,3.96232255123179,Nov,MACOS,Safari,Western Europe,Google search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.6457513110645907,15.684387141358123,0.0,0.130384048104053,0.0,Nov,Windows,Google Chrome,North America,Tik Tok ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,0.4472135954999579,0.0,May,MACOS,Safari,North America,Instagram ads,Returning_Visitor,True,False
1.0,5.0990195135927845,0.0,0.0,4.69041575982343,41.30375285612676,0.0,0.130384048104053,0.0,Nov,Windows,Opera,Africa,Instagram ads,Returning_Visitor,False,False
2.449489742783178,29.497175005413656,1.4142135623730951,8.396427811873332,5.477225575051661,37.0,0.033166247903554,0.06324555320336758,0.0,Nov,Windows,Google Chrome,North America,Yandex search,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.123105625617661,29.376861643136763,0.1746424919657298,0.22803508501982758,0.0,May,Android,Google Chrome,Western Europe,Twitter,Returning_Visitor,True,False
1.5194879194699003,0.0,0.0,0.0,1.7320508075688772,15.362291495737216,0.0,0.1816590212458495,4.604345773288535,Sep,Android,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,False,True
2.6457513110645907,13.74772708486752,0.0,0.0,5.728422494044488,23.664319132398465,0.09433981132056604,0.10954451150103323,0.0,Nov,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.1622776601683795,17.944358444926362,0.22360679774997896,0.1224744871391589,0.0,Nov,Android,Google Chrome,Western Europe,Google search,New_Visitor,False,False
2.8284271247461903,33.057071860647305,0.0,0.0,3.872983346207417,17.804493814764857,0.0,0.1414213562373095,0.0,Nov,Other,Safari,Northern Africa,Google search,New_Visitor,False,False
3.4641016151377544,15.357408635573906,1.4142135623730951,9.591663046625438,10.723805294763608,68.02205524680947,0.08944271909999159,0.15491933384829668,2.949576240750525,May,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
1.0,15.968719422671311,0.0,0.0,8.246211251235321,55.67764362830022,0.055677643628300216,0.12649110640673517,5.403702434442518,Dec,Windows,Microsoft Edge,Southern Africa,Facebook ads,Returning_Visitor,False,True
1.5194879194699003,3.8987177379235853,0.0,0.0,2.23606797749979,17.635192088548397,0.0,0.0,0.0,Oct,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
1.0,5.449770637375485,0.0,0.0,1.0,7.416198487095663,0.0,0.22360679774997896,0.0,Dec,Windows,Google Chrome,Southern Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,14.212670403551895,0.0,0.12649110640673517,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.728422494044488,9.16515138991168,0.2,0.2720294101747089,0.0,Nov,Windows,Microsoft Edge,North America,Google search,Returning_Visitor,False,False
1.5194879194699003,4.347413023856832,0.0,0.0,4.69041575982343,30.23243291566195,0.0,0.09486832980505137,8.729261137118078,Oct,MACOS,Samsung Internet,Eastern Europe,Facebook ads,Returning_Visitor,False,True
0.0,9.194513524813846,0.0,0.0,2.8284271247461903,16.186414056238647,0.0,0.1673320053068151,3.8078865529319543,Oct,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.164414002968976,33.421549934136806,0.12369316876852982,0.21213203435596426,0.0,May,iOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,0.4472135954999579,0.0,May,iOS,Opera,Western Europe,Instagram ads,Returning_Visitor,False,False
2.0,8.660254037844387,0.0,0.0,5.830951894845301,30.04995840263344,0.0,0.12649110640673517,2.1447610589527217,May,MACOS,Samsung Internet,North America,Google search,Returning_Visitor,True,True
1.0,9.194513524813846,0.0,0.0,3.4641016151377544,21.95449840010015,0.0,0.12649110640673517,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.244997998398398,28.792360097775937,0.07810249675906655,0.161245154965971,0.0,June,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
1.5194879194699003,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.4472135954999579,0.0,Nov,MACOS,Safari,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.23606797749979,9.746794344808963,0.22360679774997896,0.282842712474619,0.0,Mar,Windows,Internet Explorer,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.416198487095663,58.1033561853358,0.03162277660168379,0.13784048752090222,3.40587727318528,Feb,Windows,Google Chrome,Africa,Instagram ads,Returning_Visitor,False,False
3.0,8.136338242723197,0.0,0.0,11.74734012447073,58.06031346797914,0.07071067811865475,0.1414213562373095,8.117881497040962,Nov,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,True,False
1.0,6.434283176858165,0.0,0.0,2.8284271247461903,12.727922061357855,0.13490737563232041,0.22360679774997896,0.0,Oct,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,5.872536706949042,2.0,3.872983346207417,0.0,0.22360679774997896,0.0,May,Windows,Google Chrome,South America,Direct Traffic,Returning_Visitor,False,False
1.0,7.874007874011811,0.0,0.0,6.082762530298219,26.814175355583846,0.0,0.044721359549995794,0.0,Mar,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
3.3166247903554,10.702024728994042,1.7320508075688772,11.69330292517901,13.076696830622021,71.05631569396206,0.042426406871192854,0.1341640786499874,4.2895221179054435,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,5.5677643628300215,45.28796749689701,0.1414213562373095,0.21213203435596426,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.23606797749979,8.602325267042627,0.31622776601683794,0.3872983346207417,0.0,Nov,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
1.5194879194699003,6.769416518430521,2.449489742783178,13.982131454109563,5.728422494044488,26.514147167125703,0.11269427669584645,0.18708286933869708,0.0,Dec,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.7320508075688772,0.0,0.4472135954999579,0.4472135954999579,0.0,May,Windows,Google Chrome,Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,0.4472135954999579,0.0,May,Android,Google Chrome,Western Europe,Bing search,Returning_Visitor,False,False
1.7320508075688772,6.465291950097845,0.0,0.0,2.449489742783178,16.76305461424021,0.0,0.1414213562373095,0.0,Sep,Windows,Google Chrome,South America,Instagram Page,New_Visitor,True,True
1.5194879194699003,8.752142594816426,0.0,0.0,9.38083151964686,43.439613257946945,0.0,0.09486832980505137,8.130190649671137,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.0,9.433981132056603,0.0,0.0,3.605551275463989,14.966629547095765,0.0,0.11832159566199232,3.872983346207417,May,Windows,Google Chrome,South America,Facebook ads,Returning_Visitor,False,True
1.4142135623730951,9.194513524813846,0.0,0.0,4.58257569495584,35.32704346531139,0.1396424004376894,0.22583179581272428,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.7416573867739413,20.615528128088304,0.2,0.232379000772445,0.0,May,Windows,Google Chrome,South America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.830951894845301,35.17101079013795,0.0,0.07745966692414834,7.245688373094719,Nov,Windows,Google Chrome,South America,Direct Traffic,Returning_Visitor,False,True
1.4142135623730951,9.194513524813846,1.7320508075688772,9.695359714832659,6.244997998398398,33.13608305156178,0.08774964387392122,0.10488088481701516,0.0,May,MACOS,Safari,Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.605551275463989,24.269322199023193,0.0,0.14491376746189438,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,1.0,0.0,3.872983346207417,21.97726097583591,0.1661324772583615,0.17029386365926402,0.0,Nov,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.4472135954999579,0.4472135954999579,0.0,Mar,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
3.605551275463989,28.250476427841,0.0,0.0,15.459624833740307,78.2368199762746,0.03605551275463989,0.16431676725154984,3.9749213828703582,Nov,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,24.166091947189145,0.0,0.1816590212458495,0.0,Mar,MACOS,Safari,Africa,Instagram ads,Returning_Visitor,False,False
1.4142135623730951,15.016657417681207,0.0,5.872536706949042,4.47213595499958,26.038433132583073,0.2758622844826744,0.3082207001484488,0.0,Mar,Android,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,False,False
1.4142135623730951,2.0,0.0,0.0,2.449489742783178,14.832396974191326,0.15811388300841897,0.2569046515733026,0.0,Mar,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
2.23606797749979,10.069756700139283,1.0,6.016643582596529,5.744562646538029,21.863211109075447,0.1452583904633395,0.2345207879911715,0.0,Sep,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,False
